title,episode
13화,https://comic.naver.com/webtoon/detail?titleId=794742&no=13&week=fri
12화,https://comic.naver.com/webtoon/detail?titleId=794742&no=12&week=fri
11화,https://comic.naver.com/webtoon/detail?titleId=794742&no=11&week=fri
10화,https://comic.naver.com/webtoon/detail?titleId=794742&no=10&week=fri
9화,https://comic.naver.com/webtoon/detail?titleId=794742&no=9&week=fri
8화,https://comic.naver.com/webtoon/detail?titleId=794742&no=8&week=fri
7화,https://comic.naver.com/webtoon/detail?titleId=794742&no=7&week=fri
6화,https://comic.naver.com/webtoon/detail?titleId=794742&no=6&week=fri
5화,https://comic.naver.com/webtoon/detail?titleId=794742&no=5&week=fri
4화,https://comic.naver.com/webtoon/detail?titleId=794742&no=4&week=fri
3화,https://comic.naver.com/webtoon/detail?titleId=794742&no=3&week=fri
2화,https://comic.naver.com/webtoon/detail?titleId=794742&no=2&week=fri
1화,https://comic.naver.com/webtoon/detail?titleId=794742&no=1&week=fri
